gid,pid,words,sentence_number
2,tcwwigop1,,89
2,tcwwigop1,"निक्षेप,विलोम",90
2,tcwwigop1,,91
2,tcwwigop1,"सिरजने,कलमकार",92
2,tcwwigop1,"कर्तव्यन,अक्षम",93
2,tcwwigop1,,94
2,tcwwigop1,,95
2,tcwwigop1,,96
2,tcwwigop1,"राँगा,जस्ता,अंगारक,द्रव्यों",97
2,tcwwigop1,,98
2,tcwwigop1,,99
2,tcwwigop2,"रणथम्भौर,विभाग",0
2,tcwwigop2,"निर्मित,कलाकृतियों",1
2,tcwwigop2,"वैविध्य,वैविध्यों",2
2,tcwwigop2,,3
2,tcwwigop2,वितरण,4
2,tcwwigop2,योगाभ्यास,5
2,tcwwigop2,"ग्रामीण,सशक्तिकरण,इफको",6
2,tcwwigop2,"एयरवेज,अधिग्राहण",7
2,tcwwigop2,,8
2,tcwwigop2,"विलम्ब,अड़चने",9
2,tcwwigop2,,10
2,tcwwigop2,,11
2,tcwwigop2,,12
2,tcwwigop2,,13
2,tcwwigop2,,14
2,tcwwigop2,,15
2,tcwwigop2,सागर,16
2,tcwwigop2,,17
2,tcwwigop2,धुआँ,18
2,tcwwigop2,,19
2,tcwwigop2,,20
2,tcwwigop2,जेबों,21
2,tcwwigop2,,22
2,tcwwigop2,,23
2,tcwwigop2,धैर्य,24
2,tcwwigop2,"शरीर,निर्वाह",25
2,tcwwigop2,"चिमटों,समांतर",26
2,tcwwigop2,,27
2,tcwwigop2,"प्रतिभासित,शून्यवत्‌,प्रकाशित",28
2,tcwwigop2,,29
2,tcwwigop2,"यात्राओं,सम्बन्धित",30
2,tcwwigop2,,31
2,tcwwigop2,"प्रणाली,प्रतिनिधित्व,उत्पादन",32
2,tcwwigop2,संभवत:,33
2,tcwwigop2,"अस्पष्ट,समानताएं",34
2,tcwwigop2,"व्युत्पत्तिक,वर्गीकरण",35
2,tcwwigop2,अंतर्गत,36
2,tcwwigop2,"अन्वेषण,तकनीक,प्रायः",37
2,tcwwigop2,,38
2,tcwwigop2,"महाद्वीपीय,स्थापित",39
2,tcwwigop2,,40
2,tcwwigop2,कठपुतली,41
2,tcwwigop2,,42
2,tcwwigop2,,43
2,tcwwigop2,झल्लायी,44
2,tcwwigop2,बाजार,45
2,tcwwigop2,रुक्मिन,46
2,tcwwigop2,"सिद्धान्तों,सहानुभूति,क्रियात्मक",47
2,tcwwigop2,व्याकुल,48
2,tcwwigop2,स्वामिभक्ति,49
2,tcwwigop2,,50
2,tcwwigop2,यमदूतों,51
2,tcwwigop2,"महासंग्राम,खेदजनक",52
2,tcwwigop2,,53
2,tcwwigop2,"शिवदत्त,दाता’",54
2,tcwwigop2,,55
2,tcwwigop2,,56
2,tcwwigop2,,57
2,tcwwigop2,"कुर्की,जब्ती",58
2,tcwwigop2,,59
2,tcwwigop2,विधि,60
2,tcwwigop2,,61
2,tcwwigop2,ओंठ,62
2,tcwwigop2,पुअर,63
2,tcwwigop2,,64
2,tcwwigop2,,65
2,tcwwigop2,,66
2,tcwwigop2,,67
2,tcwwigop2,"लब्बोलुआब,सभाओं",68
2,tcwwigop2,,69
2,tcwwigop2,यहूदी,70
2,tcwwigop2,"छत्रीपुरा,माखीजा,रविदासपुरा,प्रकरण",71
2,tcwwigop2,,72
2,tcwwigop2,"सीपीसी,आमंत्रण,महासचिव",73
2,tcwwigop2,"प्रचंड,आतिथ्य",74
2,tcwwigop2,स्वास्थ्य,75
2,tcwwigop2,निर्माताओं,76
2,tcwwigop2,,77
2,tcwwigop2,स्थिर,78
2,tcwwigop2,बिक्री,79
2,tcwwigop2,अभियान,80
2,tcwwigop2,"विपक्ष,संसद",81
2,tcwwigop2,क्लिक,82
2,tcwwigop2,"प्रस्तावित,सप्ताह,उपलब्ध",83
2,tcwwigop2,,84
2,tcwwigop2,निगमीकरण,85
2,tcwwigop2,चित्रण,86
2,tcwwigop2,,87
2,tcwwigop2,"पैठते,अधिकाधिक,प्रभावित",88
2,tcwwigop2,,89
2,tcwwigop2,निक्षेप,90
2,tcwwigop2,प्राणों,91
2,tcwwigop2,"सिरजने,विपरीत",92
2,tcwwigop2,"साप्ताहिकों,सम्पादकों,अक्षम",93
2,tcwwigop2,स्मृतियाँ,94
2,tcwwigop2,विवशता,95
2,tcwwigop2,,96
2,tcwwigop2,"वायुमण्डल,द्रव्यों",97
2,tcwwigop2,अर्थव्‍यवस्‍था,98
2,tcwwigop2,,99
2,tcwwigop3,,0
2,tcwwigop3,अद्वितीय,1
2,tcwwigop3,"वैविध्य,विशिष्टता",2
2,tcwwigop3,,3
2,tcwwigop3,,4
2,tcwwigop3,"साधनाएं,सम्पुट",5
2,tcwwigop3,,6
2,tcwwigop3,अधिग्राहण,7
2,tcwwigop3,तरुवर,8
2,tcwwigop3,,9
2,tcwwigop3,,10
2,tcwwigop3,,11
2,tcwwigop3,,12
2,tcwwigop3,,13
2,tcwwigop3,,14
2,tcwwigop3,,15
2,tcwwigop3,,16
2,tcwwigop3,,17
2,tcwwigop3,,18
2,tcwwigop3,,19
2,tcwwigop3,,20
2,tcwwigop3,,21
2,tcwwigop3,बदतर,22
2,tcwwigop3,,23
2,tcwwigop3,"धैर्य,नभ",24
2,tcwwigop3,"प्राय:,निर्वाह",25
2,tcwwigop3,"चिमटों,भुजाएँ,सममित",26
2,tcwwigop3,,27
2,tcwwigop3,"चित्त,आलंबन,प्रतिभासित,शून्यवत्‌",28
2,tcwwigop3,,29
2,tcwwigop3,,30
2,tcwwigop3,भौतिक,31
2,tcwwigop3,"प्रणाली,मिलियन,पेस्टोरालिस्ट,प्रतिनिधित्व",32
2,tcwwigop3,"प्रारंभ,समुदाय",33
2,tcwwigop3,,34
2,tcwwigop3,"व्युत्पत्तिक,धारणाएँ,वर्गीकरण",35
2,tcwwigop3,,36
2,tcwwigop3,"अन्वेषण,न्यायालयिक",37
2,tcwwigop3,आकाशगंगा,38
2,tcwwigop3,महाद्वीपीय,39
2,tcwwigop3,,40
2,tcwwigop3,देहात,41
2,tcwwigop3,,42
2,tcwwigop3,मुलिया,43
2,tcwwigop3,झल्लायी,44
2,tcwwigop3,,45
2,tcwwigop3,,46
2,tcwwigop3,"सिद्धान्तों,दार्शनिक,क्रियात्मक",47
2,tcwwigop3,आवेश,48
2,tcwwigop3,"स्वामिभक्ति,कुतूहल",49
2,tcwwigop3,"यद्यपि,संयोग,तथापि",50
2,tcwwigop3,,51
2,tcwwigop3,"महासंग्राम,खेदजनक",52
2,tcwwigop3,,53
2,tcwwigop3,,54
2,tcwwigop3,,55
2,tcwwigop3,उड़ेल,56
2,tcwwigop3,,57
2,tcwwigop3,कुर्की,58
2,tcwwigop3,,59
2,tcwwigop3,"तलुवों,कड़ुवा",60
2,tcwwigop3,,61
2,tcwwigop3,ओंठ,62
2,tcwwigop3,,63
2,tcwwigop3,,64
2,tcwwigop3,सल्तनत,65
2,tcwwigop3,,66
2,tcwwigop3,,67
2,tcwwigop3,लब्बोलुआब,68
2,tcwwigop3,,69
2,tcwwigop3,यहूदी,70
2,tcwwigop3,"नामदज,प्रकरण",71
2,tcwwigop3,,72
2,tcwwigop3,महासचिव,73
2,tcwwigop3,"प्रचंड,ओली,आतिथ्य",74
2,tcwwigop3,,75
2,tcwwigop3,,76
2,tcwwigop3,,77
2,tcwwigop3,,78
2,tcwwigop3,वसूली,79
2,tcwwigop3,,80
2,tcwwigop3,,81
2,tcwwigop3,,82
2,tcwwigop3,,83
2,tcwwigop3,,84
2,tcwwigop3,"निगमीकरण,विनिवेश,निजीकरण",85
2,tcwwigop3,,86
2,tcwwigop3,,87
2,tcwwigop3,पैठते,88
2,tcwwigop3,,89
2,tcwwigop3,निक्षेप,90
2,tcwwigop3,चरम,91
2,tcwwigop3,"सिरजने,भावुकता,तमाम,सहेजे",92
2,tcwwigop3,"अनुच्छेद,कर्तव्यन,अक्षम",93
2,tcwwigop3,"सैद्धांतिक,पारस्परिक",94
2,tcwwigop3,विवशता,95
2,tcwwigop3,,96
2,tcwwigop3,"वायुमण्डल,राँगा,जस्ता",97
2,tcwwigop3,अर्थव्‍यवस्‍था,98
2,tcwwigop3,,99
2,tcwwigop4,,0
2,tcwwigop4,"आकर्षक,अद्वितीय",1
2,tcwwigop4,"वैविध्य,वैविध्यों,आंतरिक,ऐक्य",2
2,tcwwigop4,,3
2,tcwwigop4,वितरण,4
2,tcwwigop4,सम्पुट,5
2,tcwwigop4,"ग्रामीण,सशक्तिकरण",6
2,tcwwigop4,अधिग्राहण,7
2,tcwwigop4,तरुवर,8
2,tcwwigop4,"विलम्ब,ज्योतिषीय",9
2,tcwwigop4,,10
2,tcwwigop4,,11
2,tcwwigop4,,12
2,tcwwigop4,,13
2,tcwwigop4,,14
2,tcwwigop4,,15
2,tcwwigop4,,16
2,tcwwigop4,,17
2,tcwwigop4,,18
2,tcwwigop4,,19
2,tcwwigop4,,20
2,tcwwigop4,,21
2,tcwwigop4,बदतर,22
2,tcwwigop4,,23
2,tcwwigop4,नभ,24
2,tcwwigop4,"प्राय:,निर्वाह",25
2,tcwwigop4,"तरु,सममित",26
2,tcwwigop4,,27
2,tcwwigop4,"आलंबन,प्रतिभासित,आलंबन",28
2,tcwwigop4,,29
2,tcwwigop4,सम्बन्धित,30
2,tcwwigop4,,31
2,tcwwigop4,"पेस्टोरालिस्ट,प्रतिनिधित्व",32
2,tcwwigop4,,33
2,tcwwigop4,,34
2,tcwwigop4,वर्गीकरण,35
2,tcwwigop4,व्यावसायिक,36
2,tcwwigop4,"अन्वेषण,न्यायालयिक",37
2,tcwwigop4,,38
2,tcwwigop4,,39
2,tcwwigop4,,40
2,tcwwigop4,देहात,41
2,tcwwigop4,,42
2,tcwwigop4,,43
2,tcwwigop4,झल्लायी,44
2,tcwwigop4,,45
2,tcwwigop4,,46
2,tcwwigop4,"सहानुभूति,क्रियात्मक",47
2,tcwwigop4,"विद्याधरी,प्रबल,आवेश",48
2,tcwwigop4,"साँचे,स्वामिभक्ति,कुतूहल",49
2,tcwwigop4,,50
2,tcwwigop4,,51
2,tcwwigop4,,52
2,tcwwigop4,,53
2,tcwwigop4,"‘सत्त,गुरुदत्त,शिवदत्त",54
2,tcwwigop4,,55
2,tcwwigop4,,56
2,tcwwigop4,,57
2,tcwwigop4,,58
2,tcwwigop4,परमेशर,59
2,tcwwigop4,कड़ुवा,60
2,tcwwigop4,,61
2,tcwwigop4,,62
2,tcwwigop4,,63
2,tcwwigop4,,64
2,tcwwigop4,,65
2,tcwwigop4,,66
2,tcwwigop4,,67
2,tcwwigop4,लब्बोलुआब,68
2,tcwwigop4,,69
2,tcwwigop4,,70
2,tcwwigop4,,71
2,tcwwigop4,,72
2,tcwwigop4,,73
2,tcwwigop4,,74
2,tcwwigop4,,75
2,tcwwigop4,,76
2,tcwwigop4,,77
2,tcwwigop4,,78
2,tcwwigop4,,79
2,tcwwigop4,,80
2,tcwwigop4,,81
2,tcwwigop4,,82
2,tcwwigop4,,83
2,tcwwigop4,,84
2,tcwwigop4,निगमीकरण,85
2,tcwwigop4,,86
2,tcwwigop4,,87
2,tcwwigop4,,88
2,tcwwigop4,,89
2,tcwwigop4,,90
2,tcwwigop4,,91
2,tcwwigop4,,92
2,tcwwigop4,साप्ताहिकों,93
2,tcwwigop4,,94
2,tcwwigop4,विवशता,95
2,tcwwigop4,,96
2,tcwwigop4,,97
2,tcwwigop4,,98
2,tcwwigop4,,99
2,tcwwigop5,,0
2,tcwwigop5,अद्वितीय,1
2,tcwwigop5,वैविध्य,2
2,tcwwigop5,,3
2,tcwwigop5,नर्मदा,4
2,tcwwigop5,"योगाभ्यास,सम्पुट",5
2,tcwwigop5,"सशक्तिकरण,इफको",6
2,tcwwigop5,अधिग्राहण,7
2,tcwwigop5,तरुवर,8
2,tcwwigop5,,9
2,tcwwigop5,,10
2,tcwwigop5,,11
2,tcwwigop5,,12
2,tcwwigop5,,13
2,tcwwigop5,,14
2,tcwwigop5,,15
2,tcwwigop5,,16
2,tcwwigop5,,17
2,tcwwigop5,,18
2,tcwwigop5,टॉफी,19
2,tcwwigop5,,20
2,tcwwigop5,बचा-खुचा,21
2,tcwwigop5,,22
2,tcwwigop5,,23
2,tcwwigop5,नभ,24
2,tcwwigop5,प्राय:,25
2,tcwwigop5,"तरु,चिमटों,सममित",26
2,tcwwigop5,,27
2,tcwwigop5,"आलंबन,प्रतिभासित,स्वरूप",28
2,tcwwigop5,,29
2,tcwwigop5,अध्ययन,30
2,tcwwigop5,भौतिक,31
2,tcwwigop5,"प्रणाली,पेस्टोरालिस्ट",32
2,tcwwigop5,समुदाय,33
2,tcwwigop5,प्रणाली,34
2,tcwwigop5,"भूगोल,व्युत्पत्तिक,धारणाएँ,वर्गीकरण",35
2,tcwwigop5,"क्रिया,अंतर्गत",36
2,tcwwigop5,"अन्वेषण,प्रायः",37
2,tcwwigop5,,38
2,tcwwigop5,महाद्वीपीय,39
2,tcwwigop5,,40
2,tcwwigop5,"देहात,आशंकाओं",41
2,tcwwigop5,जमींदारी,42
2,tcwwigop5,,43
2,tcwwigop5,झल्लायी,44
2,tcwwigop5,,45
2,tcwwigop5,रुक्मिन,46
2,tcwwigop5,"दार्शनिक,सहानुभूति,क्रियात्मक",47
2,tcwwigop5,"विद्याधरी,प्रबल",48
2,tcwwigop5,"साँचे,स्वामिभक्ति,कुतूहल",49
2,tcwwigop5,"यद्यपि,तथापि",50
2,tcwwigop5,,51
2,tcwwigop5,"महासंग्राम,खेदजनक",52
2,tcwwigop5,,53
2,tcwwigop5,"शिवदत्त,समीप",54
2,tcwwigop5,,55
2,tcwwigop5,उड़ेल,56
2,tcwwigop5,,57
2,tcwwigop5,"कुर्की,जब्ती",58
2,tcwwigop5,,59
2,tcwwigop5,"तलुवों,कड़ुवा",60
2,tcwwigop5,जुम्मे,61
2,tcwwigop5,,62
2,tcwwigop5,"पुअर,डियर,हड़बड़ा",63
2,tcwwigop5,,64
2,tcwwigop5,सल्तनत,65
2,tcwwigop5,,66
2,tcwwigop5,यूनिवर्सिटी,67
2,tcwwigop5,"लब्बोलुआब,पोशाकें,जीवनस्तर",68
2,tcwwigop5,,69
2,tcwwigop5,यहूदी,70
2,tcwwigop5,"छत्रीपुरा,उदापुरा,लिप्त,नामदज,प्रकरण",71
2,tcwwigop5,सूनी,72
2,tcwwigop5,"आमंत्रण,प्रधानमंत्री",73
2,tcwwigop5,"प्रचंड,प्रचंड,आतिथ्य",74
2,tcwwigop5,शेरॉन,75
2,tcwwigop5,"निर्माताओं,आर्टिस्ट",76
2,tcwwigop5,उम्र,77
2,tcwwigop5,,78
2,tcwwigop5,"निवेशकों,बिक्री",79
2,tcwwigop5,"ऑस्ट्रेलिया,तालमेल",80
2,tcwwigop5,रुकावटें,81
2,tcwwigop5,एंड्रॉएड,82
2,tcwwigop5,"फ्रांसिस्को,प्रस्तावित",83
2,tcwwigop5,,84
2,tcwwigop5,"निगमीकरण,विनिवेश,निजीकरण",85
2,tcwwigop5,,86
2,tcwwigop5,ओनरशिप,87
2,tcwwigop5,"पैठते,चमत्‍कारिक",88
2,tcwwigop5,,89
2,tcwwigop5,"निक्षेप,विलोम",90
2,tcwwigop5,"चरम,माप",91
2,tcwwigop5,"सिरजने,भावुकता,सहेजे",92
2,tcwwigop5,"पत्र,साप्ताहिकों",93
2,tcwwigop5,"सैद्धांतिक,सूत्र,पारस्परिक",94
2,tcwwigop5,विवशता,95
2,tcwwigop5,,96
2,tcwwigop5,"वायुमण्डल,राँगा,जस्ता,अंगारक,द्रव्यों",97
2,tcwwigop5,समृद्ध,98
2,tcwwigop5,,99
13,thcwirteigenp1,रणथम्भौर,0
13,thcwirteigenp1,अद्वितीय,1
13,thcwirteigenp1,"वैविध्य,वैविध्यों,ऐक्य",2
13,thcwirteigenp1,,3
13,thcwirteigenp1,,4
13,thcwirteigenp1,सम्पुट,5
13,thcwirteigenp1,इफको,6
13,thcwirteigenp1,अधिग्राहण,7
13,thcwirteigenp1,तरुवर,8
13,thcwirteigenp1,,9
13,thcwirteigenp1,,10
13,thcwirteigenp1,,11
13,thcwirteigenp1,,12
13,thcwirteigenp1,प्रगल्‍भता,13
13,thcwirteigenp1,,14
13,thcwirteigenp1,,15
13,thcwirteigenp1,,16
13,thcwirteigenp1,,17
13,thcwirteigenp1,अँसुवन,18
13,thcwirteigenp1,,19
13,thcwirteigenp1,,20
13,thcwirteigenp1,,21
13,thcwirteigenp1,,22
13,thcwirteigenp1,,23
13,thcwirteigenp1,,24
13,thcwirteigenp1,,25
13,thcwirteigenp1,,26
13,thcwirteigenp1,,27
13,thcwirteigenp1,पृथक,28
13,thcwirteigenp1,पेदाल्लेद,29
13,thcwirteigenp1,,30
13,thcwirteigenp1,,31
13,thcwirteigenp1,,32
13,thcwirteigenp1,,33
13,thcwirteigenp1,,34
13,thcwirteigenp1,,35
13,thcwirteigenp1,कैरोटेनोयड्स,36
13,thcwirteigenp1,,37
13,thcwirteigenp1,,38
13,thcwirteigenp1,,39
13,thcwirteigenp1,,40
13,thcwirteigenp1,,41
13,thcwirteigenp1,,42
13,thcwirteigenp1,,43
13,thcwirteigenp1,,44
13,thcwirteigenp1,,45
13,thcwirteigenp1,,46
13,thcwirteigenp1,,47
13,thcwirteigenp1,,48
13,thcwirteigenp1,,49
13,thcwirteigenp1,,50
13,thcwirteigenp1,,51
13,thcwirteigenp1,,52
13,thcwirteigenp1,,53
13,thcwirteigenp1,,54
13,thcwirteigenp1,,55
13,thcwirteigenp1,,56
13,thcwirteigenp1,,57
13,thcwirteigenp1,कसतीआँकती,58
13,thcwirteigenp1,,59
13,thcwirteigenp1,,60
13,thcwirteigenp1,,61
13,thcwirteigenp1,,62
13,thcwirteigenp1,,63
13,thcwirteigenp1,,64
13,thcwirteigenp1,,65
13,thcwirteigenp1,,66
13,thcwirteigenp1,,67
13,thcwirteigenp1,,68
13,thcwirteigenp1,,69
13,thcwirteigenp1,,70
13,thcwirteigenp1,,71
13,thcwirteigenp1,,72
13,thcwirteigenp1,,73
13,thcwirteigenp1,,74
13,thcwirteigenp1,,75
13,thcwirteigenp1,,76
13,thcwirteigenp1,,77
13,thcwirteigenp1,,78
13,thcwirteigenp1,,79
13,thcwirteigenp1,,80
13,thcwirteigenp1,,81
13,thcwirteigenp1,,82
13,thcwirteigenp1,,83
13,thcwirteigenp1,,84
13,thcwirteigenp1,,85
13,thcwirteigenp1,प्रासंगिक,86
13,thcwirteigenp1,,87
13,thcwirteigenp1,,88
13,thcwirteigenp1,,89
13,thcwirteigenp1,,90
13,thcwirteigenp1,,91
13,thcwirteigenp1,,92
13,thcwirteigenp1,,93
13,thcwirteigenp1,,94
13,thcwirteigenp1,,95
13,thcwirteigenp1,,96
13,thcwirteigenp1,ग्राह्यता,97
13,thcwirteigenp1,,98
13,thcwirteigenp1,,99
13,thcwirteigenp2,,0
13,thcwirteigenp2,अद्वितीय,1
13,thcwirteigenp2,"वैविध्य,अनुपम",2
13,thcwirteigenp2,,3
13,thcwirteigenp2,,4
13,thcwirteigenp2,,5
13,thcwirteigenp2,"सशक्तिकरण,इफको",6
13,thcwirteigenp2,,7
13,thcwirteigenp2,,8
13,thcwirteigenp2,,9
13,thcwirteigenp2,जेनर,10
13,thcwirteigenp2,,11
13,thcwirteigenp2,,12
13,thcwirteigenp2,प्रगल्‍भता,13
13,thcwirteigenp2,,14
13,thcwirteigenp2,,15
13,thcwirteigenp2,,16
13,thcwirteigenp2,,17
13,thcwirteigenp2,अँसुवन,18
13,thcwirteigenp2,,19
13,thcwirteigenp2,,20
13,thcwirteigenp2,,21
13,thcwirteigenp2,,22
13,thcwirteigenp2,,23
13,thcwirteigenp2,,24
13,thcwirteigenp2,,25
13,thcwirteigenp2,चाक,26
13,thcwirteigenp2,,27
13,thcwirteigenp2,पृथक,28
13,thcwirteigenp2,,29
13,thcwirteigenp2,,30
13,thcwirteigenp2,,31
13,thcwirteigenp2,सहिष्ण,32
13,thcwirteigenp2,अर्थव्यवस्था,33
13,thcwirteigenp2,"क्षति,वितरित",34
13,thcwirteigenp2,अवधारणा,35
13,thcwirteigenp2,लंबी-श्रृंखला,36
13,thcwirteigenp2,,37
13,thcwirteigenp2,,38
13,thcwirteigenp2,,39
13,thcwirteigenp2,,40
13,thcwirteigenp2,,41
13,thcwirteigenp2,"बितान,प्रमुदित",42
13,thcwirteigenp2,,43
13,thcwirteigenp2,,44
13,thcwirteigenp2,,45
13,thcwirteigenp2,,46
13,thcwirteigenp2,,47
13,thcwirteigenp2,,48
13,thcwirteigenp2,,49
13,thcwirteigenp2,नाद,50
13,thcwirteigenp2,,51
13,thcwirteigenp2,,52
13,thcwirteigenp2,,53
13,thcwirteigenp2,,54
13,thcwirteigenp2,,55
13,thcwirteigenp2,,56
13,thcwirteigenp2,,57
13,thcwirteigenp2,,58
13,thcwirteigenp2,,59
13,thcwirteigenp2,,60
13,thcwirteigenp2,,61
13,thcwirteigenp2,,62
13,thcwirteigenp2,,63
13,thcwirteigenp2,,64
13,thcwirteigenp2,,65
13,thcwirteigenp2,,66
13,thcwirteigenp2,,67
13,thcwirteigenp2,,68
13,thcwirteigenp2,,69
13,thcwirteigenp2,,70
13,thcwirteigenp2,,71
13,thcwirteigenp2,,72
13,thcwirteigenp2,मद्देनज़र,73
13,thcwirteigenp2,,74
13,thcwirteigenp2,,75
13,thcwirteigenp2,,76
13,thcwirteigenp2,,77
13,thcwirteigenp2,,78
13,thcwirteigenp2,,79
13,thcwirteigenp2,,80
13,thcwirteigenp2,मद्देनजर,81
13,thcwirteigenp2,,82
13,thcwirteigenp2,,83
13,thcwirteigenp2,,84
13,thcwirteigenp2,,85
13,thcwirteigenp2,तात्कालिक,86
13,thcwirteigenp2,,87
13,thcwirteigenp2,,88
13,thcwirteigenp2,रचापचा,89
13,thcwirteigenp2,,90
13,thcwirteigenp2,,91
13,thcwirteigenp2,,92
13,thcwirteigenp2,ढरी,93
13,thcwirteigenp2,,94
13,thcwirteigenp2,छंद,95
13,thcwirteigenp2,,96
13,thcwirteigenp2,"अवतारवाद,अंगीकार",97
13,thcwirteigenp2,,98
13,thcwirteigenp2,,99
13,thcwirteigenp3,,0
13,thcwirteigenp3,,1
13,thcwirteigenp3,"वैविध्य,वैविध्यों",2
13,thcwirteigenp3,,3
13,thcwirteigenp3,,4
